,name,type,address,lng,lat,province,city,district,Unnamed: 8
219,北斗大厦(惠达路),商务住宅;楼宇;商务写字楼,惠达路6号附近,118.698688,32.161925,江苏省,南京市,浦口区,
220,100大厦,商务住宅;楼宇;商务写字楼,惠达路与星火路交汇处,118.696054,32.160527,江苏省,南京市,浦口区,
221,软件大厦,商务住宅;楼宇;商务写字楼,星火路9号,118.697356,32.162224,江苏省,南京市,浦口区,
222,人才大厦,商务住宅;楼宇;商务写字楼,星火路10号,118.69485,32.160859,江苏省,南京市,浦口区,
223,南京软件园2号研发楼,商务住宅;楼宇;商务写字楼,丽景路20号,118.701331,32.162983,江苏省,南京市,浦口区,
224,星火E方,商务住宅;楼宇;商务写字楼|商务住宅;住宅区;住宅小区,泰山街道星火路9号,118.6959,32.154843,江苏省,南京市,浦口区,
225,艾菲国际,商务住宅;住宅区;住宅小区,丽景路与惠达路交汇处,118.703151,32.159215,江苏省,南京市,浦口区,
226,高新花苑,商务住宅;住宅区;住宅小区,丽景路6号,118.711947,32.160245,江苏省,南京市,浦口区,
227,中国航空工业第六零九研究所综合服务楼,商务住宅;楼宇;商务写字楼,创业新村57,118.709368,32.159118,江苏省,南京市,浦口区,
228,创业新村小区,商务住宅;住宅区;住宅小区,高新路6号,118.709909,32.159712,江苏省,南京市,浦口区,
229,高新区人才公寓,商务住宅;住宅区;住宅小区,丽景路与兰卉路交叉口东150米,118.707343,32.159703,江苏省,南京市,浦口区,
230,高新别墅,商务住宅;住宅区;别墅,桐雨路与流芳路交叉口南150米,118.705213,32.162851,江苏省,南京市,浦口区,
231,南京软件研发大厦A座,商务住宅;楼宇;商务写字楼,宁六公路与江北大道快速路入口交叉口西100米,118.712845,32.158972,江苏省,南京市,浦口区,
232,焦点科技大厦,商务住宅;楼宇;商务写字楼,丽景路11号附近,118.706217,32.159095,江苏省,南京市,浦口区,
233,南京软件研发大厦B座,商务住宅;楼宇;商务写字楼,丽景路2号,118.712709,32.158526,江苏省,南京市,浦口区,
234,文创台海,商务住宅;商务住宅相关;商务住宅相关,丽景路1号,118.711646,32.157415,江苏省,南京市,浦口区,
235,东南大学成贤学院学生公寓12舍,商务住宅;住宅区;宿舍,书院路,118.705855,32.156228,江苏省,南京市,浦口区,
236,南京软件园研发大厦,商务住宅;楼宇;商务写字楼,丽景路2号,118.712706,32.158522,江苏省,南京市,浦口区,
237,东南大学成贤学院学生公寓16舍,商务住宅;住宅区;宿舍,书苑路与高新路交叉口西北100米,118.707107,32.155328,江苏省,南京市,浦口区,
238,东南大学成贤学院学生公寓15舍,商务住宅;住宅区;宿舍,书苑路与高新路交叉口西北100米,118.707107,32.155328,江苏省,南京市,浦口区,
239,东南大学成贤学院南校区学生公寓14舍13舍,商务住宅;住宅区;宿舍,东大路6号,118.706546,32.155261,江苏省,南京市,浦口区,
240,东南大学成贤学院南校区学生公寓17舍18舍,商务住宅;住宅区;宿舍,书苑路与书院路交叉口东150米,118.705995,32.155447,江苏省,南京市,浦口区,
241,天华硅谷,商务住宅;住宅区;住宅小区,泰冯路59号,118.716835,32.155954,江苏省,南京市,浦口区,
242,天华绿谷庄园,商务住宅;住宅区;住宅小区,泰冯路69号(南京高新技术开发区对面),118.716487,32.160229,江苏省,南京市,浦口区,
243,金陵公寓,商务住宅;住宅区;住宅小区,泰冯路65号,118.718606,32.159237,江苏省,南京市,浦口区,
244,浦洲花园,商务住宅;住宅区;住宅小区,沿江街道泰冯路90号,118.719391,32.162653,江苏省,南京市,浦口区,
245,泰冯路小区,商务住宅;住宅区;住宅小区,泰冯路(公交车站),118.718938,32.159684,江苏省,南京市,浦口区,
246,南京弘扬连锁公寓天华硅谷一期南区,商务住宅;商务住宅相关;商务住宅相关,天华硅谷一期南区,118.715512,32.155071,江苏省,南京市,浦口区,
247,弘扬连锁公寓天华硅谷一期北区,商务住宅;商务住宅相关;商务住宅相关,天华硅谷一期43栋,118.7163,32.15747,江苏省,南京市,浦口区,
248,南京江北连锁公寓天华硅谷二期南区,商务住宅;商务住宅相关;商务住宅相关,天华硅谷二期21栋,118.71672,32.15644,江苏省,南京市,浦口区,
249,浦洲花园(南门),商务住宅;商务住宅相关;商务住宅相关,复兴路90号,118.719526,32.162445,江苏省,南京市,浦口区,
250,海润枫景家园,商务住宅;住宅区;住宅小区,沿江浦洲路5号,118.726199,32.162919,江苏省,南京市,浦口区,
251,苏宁天润城十四街区,商务住宅;住宅区;住宅小区,天华北路6号,118.730691,32.157801,江苏省,南京市,浦口区,
252,天润城十六街区北区,商务住宅;住宅区;住宅区,天华北路西50米,118.72838,32.155973,江苏省,南京市,浦口区,
253,苏宁天润城十三街区,商务住宅;住宅区;住宅小区,沿江街道京新路628号(浦口浦洲路南侧),118.735913,32.155707,江苏省,南京市,浦口区,
254,江岸水城,商务住宅;住宅区;住宅小区,南浦路323号,118.738759,32.155036,江苏省,南京市,浦口区,
255,复兴社区,商务住宅;住宅区;住宅小区,浦洲路,118.736747,32.158736,江苏省,南京市,浦口区,
256,江岸水城(东门),商务住宅;商务住宅相关;商务住宅相关,南浦路西50米,118.740413,32.154491,江苏省,南京市,浦口区,
257,南京润泰花园,商务住宅;住宅区;住宅小区,江山路,118.747321,32.154349,江苏省,南京市,浦口区,
258,金融贸易楼,商务住宅;楼宇;商务写字楼,新港大道89号,118.86949,32.163638,江苏省,南京市,栖霞区,
259,人才大厦,商务住宅;楼宇;商务写字楼,司储运贸易公司附近,118.871614,32.162666,江苏省,南京市,栖霞区,
260,新港金融中心,商务住宅;楼宇;商务写字楼,尧新大道与新港大道交叉口东150米,118.868717,32.162869,江苏省,南京市,栖霞区,
261,翠屏水晶广场,商务住宅;楼宇;商务写字楼,尧新大道416号,118.867809,32.163225,江苏省,南京市,栖霞区,
262,金融区员工公寓,商务住宅;住宅区;宿舍,尧新大道附近,118.869982,32.16233,江苏省,南京市,栖霞区,
263,紫金(新港)科技人才公寓,商务住宅;住宅区;宿舍,新港大道82-2号,118.871248,32.16289,江苏省,南京市,栖霞区,
264,新生圩港员工公寓,商务住宅;住宅区;宿舍,山北横一路与惠新路交叉口西南200米,118.870733,32.16331,江苏省,南京市,栖霞区,
265,永和苑(恒谊路),商务住宅;住宅区;住宅小区,经济技术开发区lg路,118.894648,32.156551,江苏省,南京市,栖霞区,
266,伊达公寓,商务住宅;商务住宅相关;商务住宅相关,尧化街道新港大道9号,118.89448,32.16397,江苏省,南京市,栖霞区,
267,南炼二村小区,商务住宅;住宅区;住宅小区,纬一路与经三路交叉口西50米,118.933837,32.154753,江苏省,南京市,栖霞区,
268,五福家园,商务住宅;住宅区;住宅小区,栖霞镇金家庄(公交车站),118.94949,32.15528,江苏省,南京市,栖霞区,
269,五福家园枫苑,商务住宅;住宅区;住宅小区,,118.948125,32.154876,江苏省,南京市,栖霞区,
270,五福家园柳苑,商务住宅;住宅区;住宅小区,栖石路西200米,118.950452,32.154672,江苏省,南京市,栖霞区,
271,五福家园竹苑,商务住宅;住宅区;住宅小区,,118.947237,32.155904,江苏省,南京市,栖霞区,
272,五福家园-荷苑,商务住宅;住宅区;住宅区,,118.948433,32.156217,江苏省,南京市,栖霞区,
273,银矿新村东区,商务住宅;住宅区;住宅小区,栖霞街133号附近,118.954519,32.154578,江苏省,南京市,栖霞区,
274,地质新村小区,商务住宅;住宅区;住宅小区,栖霞街134号华东地堪810队,118.954937,32.155781,江苏省,南京市,栖霞区,
275,锰矿新村,商务住宅;住宅区;住宅小区,栖霞街与202县道交叉口东50米,118.956264,32.15855,江苏省,南京市,栖霞区,
276,宝华山一方,商务住宅;楼宇;商住两用楼宇|商务住宅;住宅区;住宅区,汤龙路西100米,119.049476,32.163623,江苏省,南京市,栖霞区,
277,星智汇商务花园,商务住宅;住宅区;住宅小区,星火路东50米,118.696827,32.15275,江苏省,南京市,浦口区,
278,碧泉嘉园,商务住宅;住宅区;住宅小区,东门左所大街503号,118.694812,32.149847,江苏省,南京市,浦口区,
279,景福家园,商务住宅;住宅区;住宅区,泰山镇,118.697505,32.144557,江苏省,南京市,浦口区,
280,华侨绿洲,商务住宅;住宅区;住宅小区,泰西路18号,118.707881,32.14869,江苏省,南京市,浦口区,
281,华侨绿洲2期,商务住宅;住宅区;住宅小区,东大路与高新路交叉口西南200米,118.707169,32.150083,江苏省,南京市,浦口区,
282,东南大学浦口校区东校区教师公寓,商务住宅;住宅区;宿舍,东大路2号,118.709376,32.151305,江苏省,南京市,浦口区,
283,东南大学成贤学院教师公寓,商务住宅;住宅区;宿舍,东大路6号东南大学成贤学院,118.708931,32.151455,江苏省,南京市,浦口区,
284,后河沿小区,商务住宅;住宅区;住宅小区,泰西路18号,118.709922,32.14684,江苏省,南京市,浦口区,
285,桃园八舍,商务住宅;住宅区;宿舍,文昌路与桃园中路交叉口东南100米,118.707206,32.152043,江苏省,南京市,浦口区,
286,东南大学成贤学院桃园宿舍,商务住宅;住宅区;宿舍,东大路6号东南大学成贤学院东南大学浦口校区内(近中大路),118.706203,32.15155,江苏省,南京市,浦口区,
287,桃园12舍,商务住宅;住宅区;宿舍,文昌路与桃园中路交叉口西南150米,118.706143,32.151521,江苏省,南京市,浦口区,
288,桃园11舍,商务住宅;住宅区;宿舍,文昌路与桃园中路交叉口西南100米,118.706302,32.151912,江苏省,南京市,浦口区,
289,东南大学成贤学院学生公寓(桃园11舍),商务住宅;住宅区;宿舍,东大路6号东南大学成贤学院,118.706148,32.151928,江苏省,南京市,浦口区,
290,浦东花园(东大路),商务住宅;住宅区;住宅小区,宁六路1号,118.713032,32.147993,江苏省,南京市,浦口区,
291,桃园6舍,商务住宅;住宅区;宿舍,东大路6号,118.707161,32.152909,江苏省,南京市,浦口区,
292,桃园3舍,商务住宅;住宅区;宿舍,文昌路与桃园中路交叉口西北100米,118.706314,32.152732,江苏省,南京市,浦口区,
293,桃园五舍,商务住宅;住宅区;宿舍,文昌路与桃园中路交叉口东北150米,118.707245,32.153199,江苏省,南京市,浦口区,
294,泰山花苑,商务住宅;住宅区;住宅小区,泰西路10号11栋202室,118.711938,32.145742,江苏省,南京市,浦口区,
295,桃园2舍,商务住宅;住宅区;宿舍,文昌路与桃园中路交叉口西北100米,118.706334,32.153084,江苏省,南京市,浦口区,
296,桃园四舍,商务住宅;住宅区;宿舍,文昌路与桃园中路交叉口北150米,118.707143,32.153542,江苏省,南京市,浦口区,
297,泰来苑,商务住宅;住宅区;住宅小区,泰西路28号(泰山新村转盘西侧500米),118.705949,32.144949,江苏省,南京市,浦口区,
298,东南大学成贤学院C座,商务住宅;楼宇;商务写字楼,东大路2号,118.71104,32.151469,江苏省,南京市,浦口区,
299,浦东大厦,商务住宅;楼宇;商务写字楼,泰山街道泰西路2号浦东大厦美食街18号,118.713899,32.145472,江苏省,南京市,浦口区,
300,金泰商务,商务住宅;楼宇;商务写字楼,泰西路3号,118.714638,32.144514,江苏省,南京市,浦口区,
301,天润城十六街区,商务住宅;住宅区;住宅小区,天华南路3号,118.723256,32.145822,江苏省,南京市,浦口区,
302,天润城十六街区南区,商务住宅;住宅区;住宅小区,天华南路西150米,118.723757,32.14635,江苏省,南京市,浦口区,
303,苏宁天润城十二街区,商务住宅;住宅区;住宅小区,京新路628号,118.731367,32.153626,江苏省,南京市,浦口区,
304,天润城六街区,商务住宅;住宅区;住宅小区,天润城(第五街区)附近,118.729611,32.14473,江苏省,南京市,浦口区,
305,天润城七街区,商务住宅;住宅区;住宅小区,天华南路,118.726386,32.144899,江苏省,南京市,浦口区,
306,天润城第十街区,商务住宅;住宅区;住宅小区,,118.728933,32.148032,江苏省,南京市,浦口区,
307,天润城12街区,商务住宅;住宅区;住宅区,天华北路2号,118.728783,32.15417,江苏省,南京市,浦口区,
308,天润城十二街区,商务住宅;住宅区;住宅小区,天华北路东50米,118.728677,32.15394,江苏省,南京市,浦口区,
309,万润嘉园,商务住宅;住宅区;住宅小区,天华南路11号,118.725727,32.150806,江苏省,南京市,浦口区,
310,天润城五六七街区,商务住宅;住宅区;住宅小区,沿江街道京新628号,118.73012,32.144717,江苏省,南京市,浦口区,
311,强盛国际广场,商务住宅;楼宇;商务写字楼,天华南路与百润西路交叉口东北50米,118.726109,32.147481,江苏省,南京市,浦口区,
312,苏宁天润城第九街区,商务住宅;住宅区;住宅小区,沿江街道,118.732398,32.149396,江苏省,南京市,浦口区,
313,南京弘扬连锁公寓天润城十三街区南区,商务住宅;商务住宅相关;商务住宅相关,天润城十三街区,118.733876,32.153812,江苏省,南京市,浦口区,
314,天润城第九街区(北门),商务住宅;商务住宅相关;商务住宅相关,百润路7号15幢附近,118.73243,32.150486,江苏省,南京市,浦口区,
315,南京苏宁天润城,商务住宅;商务住宅相关;商务住宅相关,大桥北路77号(红太阳装饰城8号门对面),118.732446,32.150601,江苏省,南京市,浦口区,
316,天润城第九街区07号,商务住宅;商务住宅相关;商务住宅相关,百润路,118.732073,32.1492,江苏省,南京市,浦口区,
317,天润城十街区(西门),商务住宅;商务住宅相关;商务住宅相关,天华南路20号,118.727629,32.14928,江苏省,南京市,浦口区,
318,南京尚禾家庭公寓(天润城第四街区北区),商务住宅;商务住宅相关;商务住宅相关,天润城第四街区34栋,118.733905,32.146992,江苏省,南京市,浦口区,
319,润富花园,商务住宅;住宅区;住宅小区,南浦路321号,118.737415,32.151808,江苏省,南京市,浦口区,
320,天润城第一街区,商务住宅;住宅区;住宅小区,南浦路311号,118.738373,32.145007,江苏省,南京市,浦口区,
321,天润城第二街区,商务住宅;住宅区;住宅小区,南浦路313号,118.738532,32.147762,江苏省,南京市,浦口区,
322,天润城第三街区,商务住宅;住宅区;住宅小区,百润西路238,118.735264,32.146069,江苏省,南京市,浦口区,
323,天润城第四街区,商务住宅;住宅区;住宅小区,京新路,118.734116,32.145934,江苏省,南京市,浦口区,
324,春辉商业广场,商务住宅;楼宇;商务写字楼,南浦路西200米,118.738381,32.150426,江苏省,南京市,浦口区,
325,天润城十一街区,商务住宅;住宅区;住宅区,百润路7号,118.734063,32.149233,江苏省,南京市,浦口区,
326,天润城4街区,商务住宅;住宅区;住宅区,天华北路6号,118.735023,32.15106,江苏省,南京市,浦口区,
327,南京弘扬连锁公寓天润城二街区北区,商务住宅;商务住宅相关;商务住宅相关,天润城二街区东,118.740126,32.146921,江苏省,南京市,浦口区,
328,南京遇尚9号公寓天润城第四街区南区,商务住宅;商务住宅相关;商务住宅相关,南京天润城第四街区22栋,118.73395,32.146454,江苏省,南京市,浦口区,
